Real_Hs,Predicted_Hs
1.0666667,1.1522502
1.0333333,1.0515347
1.0,0.9253225
0.9,0.7962229
0.8,0.66365904
0.7,0.5462892
0.6666667,0.45799598
0.6333333,0.36590633
0.6,0.31976566
0.6,0.2899844
0.6,0.32276046
0.6,0.37716833
0.6333333,0.4163264
0.6666667,0.49485984
0.7,0.5513641
0.73333335,0.6006607
0.76666665,0.65218556
0.8,0.6912689
0.8333333,0.7198545
0.8666667,0.745925
0.9,0.74491274
1.0,0.937558
1.0,1.0063417
1.0,1.0207802
0.9333333,1.023003
0.8666667,1.0508863
0.8,1.0279565
0.8333333,0.994055
0.8666667,0.99378353
0.9,0.99481106
0.9666666,0.97520983
1.0333333,0.9267912
1.1,0.81622356
1.0333333,0.79490584
0.9666666,0.77946556
0.9,0.7442185
0.8,0.6661534
0.7,0.5773549
0.6,0.5088406
0.56666666,0.47470957
0.53333336,0.46307403
0.5,0.49325064
0.5,0.5284573
0.5,0.56298554
0.5,0.56726205
0.5,0.58995014
0.5,0.53879493
0.5,0.566231
0.5,0.5774208
0.5,0.58159924
0.5,0.60247433
0.55,0.6453455
0.6,0.72671247
0.65,0.8264362
0.7,0.9539364
0.75,1.0665374
0.8,1.1276711
0.8833333,1.1905636
0.9666666,1.1597632
1.05,1.1627902
1.1333333,1.1841006
1.2166667,1.2332795
1.3,1.2857399
1.2666667,1.3177855
1.2333333,1.3473256
1.2,1.3862108
1.3,1.4435265
1.4,1.5029722
1.5,1.4758234
1.4666667,1.5147511
1.4333333,1.504954
1.4,1.4816331
1.3333334,1.4748738
1.2666667,1.468258
1.2,1.4444188
1.2,0.912657
1.2,0.9404511
1.2,0.86342096
1.1333333,0.838411
1.0666667,0.7842888
1.0,0.7098132
0.9333333,0.69698054
0.8666667,0.82143474
0.8,0.81040716
0.76666665,0.8022734
0.73333335,0.7536586
0.7,0.6910144
0.76666665,0.6525581
0.8333333,0.59050196
0.9,0.5277368
0.8666667,0.55197346
0.8333333,0.53919935
0.8,0.5701772
0.76666665,0.5831248
0.73333335,0.583638
0.7,0.63151497
0.7,0.6354119
0.7,0.5440732
0.7,0.49313435
0.73333335,0.53625673
0.76666665,0.5367434
0.8,0.61809975
0.76666665,0.7325371
0.73333335,0.8733153
0.7,0.912718
0.7,0.91220397
0.7,0.8667365
0.7,0.74009436
0.7,0.64633733
0.7,0.6370969
0.7,0.67602485
0.7,0.6626219
0.7,0.6608234
0.7,0.68923336
0.7,0.80837774
0.7,0.8387192
0.7,0.81992984
0.73333335,0.76432425
0.76666665,0.698786
0.8,0.6860435
0.76666665,0.67855746
0.73333335,0.6350842
0.7,0.5825838
0.6666667,0.5353998
0.6333333,0.4983106
0.6,0.46576545
0.6,0.4484073
0.6,0.43590397
0.6,0.44200236
0.6,0.47719634
0.6,0.5170036
0.6,0.52838945
0.6,0.52988744
0.6,0.50553185
0.6,0.46978956
0.56666666,0.3993167
0.53333336,0.32068533
0.5,0.2807572
0.46666664,0.22829556
0.43333334,0.18448295
0.4,0.13649084
0.43333334,0.098289035
0.46666664,0.09700668
0.5,0.1641436
0.46666664,0.22597355
0.43333334,0.2636462
0.4,0.319644
0.4,0.35604954
0.4,0.3990083
0.4,0.4429136
0.4,0.4209864
0.4,0.37624574
0.4,0.3109866
0.36666667,0.16778673
0.33333334,0.047767047
0.3,0.11281503
0.3,0.16609837
0.3,0.20618784
0.3,0.33587283
0.3,0.49770638
0.3,0.5874791
0.3,0.643805
0.33333334,0.6509649
0.36666667,0.65481675
0.4,0.6461426
0.43333334,0.60642886
0.46666664,0.55420715
0.5,0.5327867
0.5,0.54698306
0.5,0.55310756
0.5,0.56138915
0.5,0.56715274
0.5,0.5614289
0.5,0.5436204
0.46666664,0.5512821
0.43333334,0.54307985
0.4,0.60166955
0.43333334,0.61471176
0.46666664,0.6435224
0.5,0.6514178
0.5,0.62928313
0.5,0.623387
0.5,0.59926295
0.6,0.61424655
0.7,0.6455602
0.8,0.75679123
0.9,0.87774247
1.0,0.99122536
1.1,1.0144271
1.0666667,1.0438912
1.0333333,1.0556251
1.0,1.063246
0.9666666,1.07429
0.9333333,1.09408
0.9,1.1115588
0.8666667,1.1189516
0.8333333,1.1697261
0.8,1.1142545
0.76666665,1.021588
0.73333335,0.839596
0.7,0.7856398
0.6666667,0.77415884
0.6333333,0.80840844
0.6,0.87182045
0.6,0.9549233
0.6,1.0017111
0.6,0.9946106
0.6666667,0.94233596
0.73333335,0.8984732
0.8,0.8858036
0.8333333,0.8572524
0.8666667,0.8393759
0.9,0.8280184
0.9,0.779483
0.9,0.7236502
0.9,0.7571293
0.8666667,0.79951346
0.8333333,0.8064893
0.8,0.7831858
0.76666665,0.7284256
0.73333335,0.6620757
0.7,0.59687364
0.7,0.5404159
0.7,0.5384828
0.7,0.5589518
0.6666667,0.56603354
0.6333333,0.5799593
0.6,0.54718804
0.56666666,0.48832476
0.53333336,0.44355816
0.5,0.4663199
0.5,0.4987479
0.5,0.6232962
0.5,0.67512333
0.56666666,0.63841707
0.6333333,0.6027461
0.7,0.5496274
0.6666667,0.55423766
0.6333333,0.59474134
0.6,0.6548126
0.56666666,0.6755982
0.53333336,0.6808678
0.5,0.67674243
0.5,0.6739334
0.5,0.6773209
0.5,0.71686953
0.53333336,0.6613259
0.56666666,0.69093883
0.6,0.7074366
0.6333333,0.66795635
0.6666667,0.65848017
0.7,0.65525025
0.6666667,0.6408659
0.6333333,0.6404171
0.6,0.63025415
0.6,0.6901122
0.6,0.7256967
0.6,0.8198582
0.6666667,0.94712853
0.73333335,1.1064187
0.8,1.199061
0.8666667,1.237869
0.9333333,1.2506298
1.0,1.1073158
0.9666666,0.99770254
0.9333333,0.9205371
0.9,0.9105621
0.9333333,0.96374863
0.9666666,1.0225745
1.0,1.1078763
0.9666666,1.1754115
0.9333333,1.2922975
0.9,1.3066747
1.0,1.3079197
1.1,1.2903036
1.2,1.3198854
1.1666666,1.2689883
1.1333333,1.1869104
1.1,1.1738175
1.2,1.2668208
1.3,1.4121252
1.4,1.6033348
1.5,1.764341
1.6,1.8857049
1.6999999,1.9343477
1.8999997,1.9922136
2.1,2.0139537
2.2999997,2.0766113
2.5333333,2.1713562
2.7666667,2.2553542
2.9999998,2.3324769
3.033333,2.4449143
3.0666664,2.5949318
3.0999997,2.7104309
3.033333,2.8082745
2.9666665,2.8515427
2.8999999,2.8492978
2.8333333,2.8295846
2.7666667,2.790002
2.7,2.7769945
2.6833334,2.7222736
2.6666667,2.656767
2.65,2.5871842
2.6333334,2.5170996
2.6166666,2.474543
2.6,2.4392068
2.4666667,2.3752224
2.333333,2.2903466
2.1999998,2.2227545
2.1,2.1944215
2.0,2.1817703
1.8999997,2.1936262
1.8999997,2.198637
1.8999997,2.1774418
1.8999997,2.108087
1.933333,2.0191028
1.9666667,1.9234974
2.0,1.7996262
1.933333,1.6347989
1.8666664,1.4964228
1.7999998,1.3740798
1.6666666,1.2685335
1.5333333,1.187559
1.4,1.1204939
1.3333334,1.0542251
1.2666667,0.9820515
1.2,0.8996863
1.1666666,0.838205
1.1333333,0.8140424
1.1,0.8136894
1.1,0.8268941
1.1,0.84141487
1.1,0.8614496
1.0333333,0.9007021
0.9666666,0.9536484
0.9,1.0190282
0.8,1.0625865
0.7,1.0591298
0.6,1.0176798
0.6,0.9471688
0.6,0.90446323
0.6,0.8606534
0.56666666,0.8538915
0.53333336,0.8550027
0.5,0.9204066
0.53333336,0.9630159
0.56666666,0.97878
0.6,1.0179503
0.6333333,1.0468503
0.6666667,1.054242
0.7,1.0422661
0.76666665,1.0493959
0.8333333,1.0694232
0.9,1.0969979
0.9,1.1281129
0.9,1.1026108
0.9,1.0576962
0.9,1.0762845
0.9,1.087155
0.9,1.0952972
0.8333333,1.0552746
0.76666665,0.955912
0.7,0.8206748
0.6333333,0.6863339
0.56666666,0.5859989
0.5,0.50485
0.5,0.4483125
0.5,0.4328976
0.5,0.4336838
0.56666666,0.43623295
0.6333333,0.4327763
0.7,0.45329013
0.65,0.4528101
0.6,0.45431176
0.55,0.45629826
0.5,0.49230757
0.45,0.54038763
0.4,0.6256537
0.4,0.69480395
0.4,0.7857185
0.4,0.8787311
0.41666666,0.9206663
0.43333334,0.91574484
0.45,0.8801762
0.46666664,0.8737066
0.4833333,0.8942231
0.5,0.90204054
0.56666666,0.9065691
0.6333333,0.9114645
0.7,0.9118646
0.7,0.91911733
0.7,0.93458533
0.7,0.93633395
0.73333335,0.93376714
0.76666665,0.94856834
0.8,0.97086304
0.8666667,0.99023294
0.9333333,1.0105885
1.0,1.0087765
0.9666666,1.0166708
0.9333333,0.99878675
0.9,0.9987937
0.8666667,0.9972376
0.8333333,1.0021485
0.8,1.0256575
0.8,1.0683433
0.8,1.1198182
0.8,1.1331327
0.8,1.1351832
0.8,1.125908
0.8,1.0999154
0.8,1.0680112
0.8,1.0073847
0.8,0.9589625
0.8,0.8954845
0.8,0.87946343
0.8,0.8559628
0.8,0.84813154
0.8,0.8745231
0.8,0.91432816
0.8,0.944756
0.8,0.9504695
0.8,0.9240602
0.76666665,0.8923385
0.73333335,0.855832
0.7,0.85600245
0.73333335,0.85894763
0.76666665,0.87317455
0.8,0.87081015
0.8,0.85353786
0.8,0.853359
0.8,0.8513601
0.8,0.8699004
0.8,0.91086566
0.8,0.9643584
0.76666665,1.0197002
0.73333335,1.0611796
0.7,1.0853478
0.7,1.0733162
0.7,1.0686375
0.7,1.044181
0.73333335,1.0144253
0.76666665,0.99581254
0.8,0.99422276
0.8,0.97509176
0.8,0.9522965
0.8,0.92131615
0.8,0.9052779
0.8,0.89886844
0.8,0.89493287
0.8333333,0.8982871
0.8666667,0.9045057
0.9,0.9081233
0.8833333,0.91402733
0.8666667,0.94357145
0.85,0.9733122
0.8333333,0.9937624
0.81666666,1.0158266
0.8,1.0126104
0.8,0.99095464
0.8,0.95731187
0.8,0.9276178
0.8,0.922337
0.8,0.91355836
0.8,0.8712986
0.8,0.8527158
0.8,0.86689436
0.8,0.8958049
0.8,0.8973603
0.8,0.9018329
0.8,0.89332557
0.76666665,0.8914333
0.73333335,0.852584
0.7,0.79839873
0.68333334,0.7345349
0.6666667,0.6808197
0.65,0.6360205
0.6333333,0.62892365
0.6166667,0.64798063
0.6,0.6647144
0.6,0.6791798
0.6,0.6639938
0.6,0.6437252
0.6,0.6163446
0.6,0.54347926
0.6,0.48088843
0.56666666,0.43639177
0.53333336,0.40105745
0.5,0.37290576
0.46666664,0.3947438
0.43333334,0.43270653
0.4,0.46356848
0.4,0.46279576
0.4,0.46321085
0.4,0.4570067
0.4,0.43119112
0.4,0.40564042
0.4,0.43949488
0.36666667,0.458468
0.33333334,0.50297654
0.3,0.53035605
0.33333334,0.5424709
0.36666667,0.54102457
0.4,0.5269818
0.36666667,0.50045705
0.33333334,0.4712081
0.3,0.4441757
0.33333334,0.45089656
0.36666667,0.44297677
0.4,0.4312399
0.36666667,0.42516267
0.33333334,0.419756
0.3,0.41489318
0.26666668,0.4149219
0.23333332,0.43349257
0.2,0.41408193
0.23333332,0.38171864
0.26666668,0.3507634
0.3,0.31708032
0.26666668,0.27764496
0.23333332,0.24526641
0.2,0.26137334
0.3,0.2873893
0.4,0.34102067
0.5,0.37344033
0.46666664,0.39970705
0.43333334,0.4182779
0.4,0.4348288
0.4,0.43013653
0.4,0.42716277
0.4,0.42880523
0.36666667,0.4262483
0.33333334,0.42242432
0.3,0.42804542
0.3,0.43637043
0.3,0.48149318
0.3,0.5109845
0.3,0.53780717
0.3,0.53013784
0.3,0.53822076
1.1,1.5410142
1.15,1.5140866
1.2,1.4882301
1.2,1.4797899
1.2,1.498784
1.2,1.5395358
1.4,1.6119834
1.6,1.6718285
1.7999998,1.7553809
1.7999998,1.8421384
1.7999998,1.9379491
1.7999998,1.9756585
1.6999999,1.9758285
1.6,1.9537117
1.5,1.8685042
1.55,1.7538805
1.6,1.6696762
1.65,1.6225717
1.6999999,1.63552
1.7499999,1.678328
1.7999998,1.7393495
1.7333332,1.760774
1.6666666,1.7468199
1.6,1.7163247
1.5333333,1.709205
1.4666667,1.6845546
1.4,1.6530713
1.4,1.6158862
1.4,1.564384
1.4,1.5095744
1.4333333,1.4671373
1.4666667,1.4247447
1.5,1.3499122
1.3666667,1.3123673
1.2333333,1.2743385
1.1,1.226643
1.0666667,1.2122693
1.0333333,1.2186832
1.0,1.1937116
1.0,1.1604298
1.0,1.1336981
1.0,1.1164902
1.0,1.1280442
1.0,1.1454767
1.0,1.162115
0.9666666,1.1574165
0.9333333,1.1136953
0.9,1.0731133
0.8666667,1.0372669
0.8333333,1.005743
0.8,0.97182095
0.76666665,0.9734966
0.73333335,0.9748022
0.7,0.9740537
0.7,0.9640592
0.7,0.9238991
0.7,0.92258644
0.73333335,0.8909668
0.76666665,0.8507772
0.8,0.7917238
0.8,0.75311875
0.8,0.7044102
0.8,0.64056545
0.76666665,0.588999
0.73333335,0.55229735
0.7,0.53973436
0.6666667,0.5544145
0.6333333,0.5789228
0.6,0.56708556
0.7,0.5208819
0.7,0.50476706
0.7,0.4568294
0.6666667,0.44720238
0.6333333,0.46732357
0.6,0.48284045
0.56666666,0.47938582
0.53333336,0.44408578
0.5,0.40906328
0.5,0.34927082
0.5,0.3294275
0.5,0.32721636
0.5,0.36642674
0.5,0.40434396
0.5,0.4397715
0.46666664,0.43534327
0.43333334,0.41274232
0.4,0.3782038
0.43333334,0.3576611
0.46666664,0.34777856
0.5,0.3481163
0.46666664,0.3529385
0.43333334,0.36845452
0.4,0.3675438
0.43333334,0.3546842
0.46666664,0.32162383
0.5,0.32029438
0.46666664,0.31422055
0.43333334,0.31826097
0.4,0.31527513
0.36666667,0.3100134
0.33333334,0.29577997
0.3,0.29970378
0.4,0.30668664
0.5,0.32473537
0.6,0.35649726
0.56666666,0.40787777
0.53333336,0.4579556
0.5,0.48192832
0.43333334,0.45557302
0.36666667,0.42186788
0.3,0.37217012
0.26666668,0.32530186
0.23333332,0.28702748
0.2,0.2795381
0.23333332,0.29326883
0.26666668,0.34228277
0.3,0.3958048
0.3,0.4225471
0.3,0.4100825
0.3,0.4016481
0.28333333,0.38778013
0.26666668,0.3754504
0.25,0.35383207
0.23333332,0.31835288
0.21666667,0.3091221
0.2,0.35178965
0.2,0.38957042
0.2,0.45976767
0.2,0.5340294
0.2,0.60491806
0.2,0.66270524
0.2,0.69804627
0.2,0.7032043
0.2,0.68816566
0.2,0.6646234
0.2,0.6436803
0.2,0.62577945
0.2,0.58741105
0.2,0.53634816
0.2,0.53081536
0.2,0.5244302
0.26666668,0.5283247
0.33333334,0.5434811
0.4,0.57644165
0.4,0.62009054
0.4,0.67052406
0.4,0.7442185
0.4,0.8305957
0.4,0.93147355
0.4,1.0061674
0.43333334,1.1079477
0.46666664,1.1565428
0.5,1.1996503
0.53333336,1.23237
0.56666666,1.2284425
0.6,1.185523
0.6666667,1.1566482
0.73333335,1.1371038
0.8,1.1280377
0.8,1.1031487
0.8,1.0509146
0.8,1.0170963
0.8666667,0.9487795
0.9333333,0.91568625
1.0,0.865704
1.0333333,0.7966291
1.0666667,0.74983644
1.1,0.7113169
1.1,0.6966648
1.1,0.6947751
1.1,0.67090887
1.1,0.6509884
1.1,0.6512946
1.1,0.63792634
1.1,0.6596922
1.1,0.6683973
1.1,0.68686306
1.0666667,0.7140547
1.0333333,0.74858487
1.0,0.7694264
0.9666666,0.77705806
0.9333333,0.78025085
0.9,0.7645637
0.8666667,0.7442252
0.8333333,0.7145347
0.8,0.6746487
0.76666665,0.63583606
0.73333335,0.60972744
0.7,0.5786906
0.6666667,0.56508076
0.6333333,0.5828876
0.6,0.61451155
0.6166667,0.66071486
0.6333333,0.71473634
0.65,0.74974555
0.6666667,0.76857054
0.68333334,0.7699686
0.7,0.74427104
0.7,0.70501137
0.7,0.71263194
0.7,0.67759454
0.7,0.6256768
0.7,0.5971723
0.7,0.59476656
0.6666667,0.62372893
0.6333333,0.66597396
0.6,0.66882783
0.6,0.66490614
0.6,0.66623545
0.6,0.67475474
0.6166667,0.6944756
0.6333333,0.7286538
0.65,0.76290804
0.6666667,0.7468513
0.68333334,0.695598
0.7,0.6385346
0.7,0.6260529
0.7,0.6124362
0.7,0.60643274
0.73333335,0.5950426
0.76666665,0.58450925
0.8,0.58168256
0.8333333,0.5554031
0.8666667,0.52549773
0.9,0.523721
0.8666667,0.5316675
0.8333333,0.5363172
0.8,0.5296642
0.76666665,0.519997
0.73333335,0.50632495
0.7,0.48717675
0.7,0.509966
0.7,0.52482
0.7,0.53995204
0.6666667,0.5810417
0.6333333,0.63215286
0.6,0.6428076
0.56666666,0.6162666
0.53333336,0.5641827
0.5,0.5017838
0.46666664,0.45497796
0.43333334,0.4224489
0.4,0.41868505
0.4,0.40807316
0.4,0.4225689
0.4,0.44865915
0.36666667,0.4736702
0.33333334,0.49257678
0.3,0.5115319
0.33333334,0.51552385
0.36666667,0.4946189
0.4,0.4744348
0.43333334,0.48838553
0.46666664,0.50524074
0.5,0.52775395
0.5,0.54709715
0.5,0.59349686
0.5,0.63523775
0.5,0.6851407
0.5,0.72385633
0.5,0.75887626
0.46666664,0.7299198
0.43333334,0.68652046
0.4,0.65795577
0.43333334,0.66024673
0.46666664,0.68153447
0.5,0.70180017
0.53333336,0.7146714
0.56666666,0.7242494
0.6,0.7279635
0.6333333,0.7269184
0.6666667,0.724843
0.7,0.7298143
0.73333335,0.7503867
0.76666665,0.7666864
0.8,0.78562456
0.8333333,0.80181867
0.8666667,0.81190854
0.9,0.80223155
0.9,0.79141843
0.9,0.79154557
0.9,0.8130097
0.9,0.84366524
0.9,0.89369994
0.9,0.8869968
0.9,0.8479673
0.9,0.7832281
0.9,0.7314516
0.9333333,0.70864826
0.9666666,0.70941997
1.0,0.7309388
0.9333333,0.702844
0.8666667,0.6959704
0.8,0.6680468
0.7,0.6213797
0.6,0.5799191
0.5,0.5647905
0.5,0.5542493
0.5,0.57049215
0.5,0.5990429
0.5,0.65243334
0.5,0.72069955
0.5,0.7940117
1.1333333,0.48575482
1.0666667,0.43676522
1.0,0.39292368
0.98333335,0.36372164
0.9666666,0.360712
0.9499999,0.36674547
0.9333333,0.3671444
0.9166666,0.3735428
0.9,0.37038192
0.9,0.3699661
0.9,0.33102506
0.9,0.31239587
0.8333333,0.32155457
0.76666665,0.35941607
0.7,0.38716632
0.73333335,0.37225434
0.76666665,0.31904495
0.8,0.26395616
0.73333335,0.21913734
0.6666667,0.18880764
0.6,0.15955299
0.56666666,0.1451874
0.53333336,0.12660144
0.5,0.1334221
0.46666664,0.14516065
0.43333334,0.15703294
0.4,0.15514338
0.4,0.15705663
0.4,0.14676051
0.4,0.13407649
0.4,0.118613064
0.4,0.11152789
0.4,0.092893
0.4,0.09118975
0.4,0.09952864
0.4,0.13479343
0.38333333,0.18533257
0.36666667,0.21280652
0.35,0.2538936
0.33333334,0.26323503
0.31666666,0.23896816
0.3,0.18025842
0.3,0.11052877
0.3,0.066367984
0.3,0.036771145
0.26666668,0.022954363
0.23333332,0.036620602
0.2,0.062132865
0.2,0.07206391
0.2,0.07047476
0.2,0.07837033
0.21666667,0.06717106
0.23333332,0.037325423
0.25,0.025203437
0.26666668,0.0024485611
0.28333333,-0.017072761
0.3,0.025535291
0.36666667,0.09113184
0.43333334,0.16589852
0.5,0.21566921
0.46666664,0.27715287
0.43333334,0.35159758
0.4,0.4298153
0.4,0.4821734
0.4,0.49649373
0.4,0.4606
0.36666667,0.42757794
0.33333334,0.4036274
0.3,0.36879352
0.3,0.3461731
0.3,0.3345817
0.3,0.3461643
0.26666668,0.33814335
0.23333332,0.3326095
0.2,0.3215395
0.2,0.30942786
0.2,0.32071662
0.2,0.33095264
0.2,0.33686143
0.2,0.34376845
0.2,0.35028642
0.2,0.3822814
0.2,0.4050304
0.2,0.43590397
0.2,0.47776952
0.2,0.50932455
0.2,0.5430659
0.2,0.54755706
0.2,0.5515134
0.2,0.55181825
0.2,0.53625005
0.2,0.5177631
0.2,0.49235588
0.2,0.49914625
0.2,0.50608575
0.2,0.5103146
0.2,0.5098712
0.2,0.50901246
0.2,0.48851618
0.2,0.47769043
0.2,0.46511653
0.2,0.45140323
0.2,0.43265897
0.2,0.40345713
0.2,0.4016859
0.2,0.39373088
0.2,0.36342907
0.2,0.3487177
0.2,0.36239418
0.2,0.38109958
0.2,0.43189713
0.2,0.47173774
0.2,0.51487285
0.2,0.54269433
0.2,0.55355704
0.2,0.5590027
0.2,0.56030244
0.3,0.5756204
0.4,0.5922671
0.5,0.6133154
0.5,0.6292557
0.5,0.6478731
0.5,0.67333263
0.5,0.70123243
0.5,0.73288023
0.5,0.77199054
0.5,0.79148954
0.5,0.79549384
0.5,0.7932969
0.56666666,0.8083742
0.6333333,0.7832904
0.7,0.7671125
0.6666667,0.7729055
0.6333333,0.75341237
0.6,0.73331696
0.56666666,0.7200691
0.53333336,0.70145595
0.5,0.66381556
0.5,0.6453332
0.5,0.6376767
0.5,0.6280807
0.4833333,0.604705
0.46666664,0.5372317
0.45,0.4811652
0.43333334,0.46679106
0.41666666,0.4533926
0.4,0.4201625
0.4,0.5108435
0.4,0.64820385
0.4,0.7203033
0.4,0.60886854
0.4,0.4816325
0.4,0.43696994
0.43333334,0.49923715
0.46666664,0.60523266
0.5,0.6951028
0.53333336,0.7286953
0.56666666,0.72513145
0.6,0.6898092
0.6,0.6156102
0.6,0.5506927
0.6,0.5180931
0.6,0.50383437
0.6,0.48248246
0.6,0.4875096
0.56666666,0.4965265
0.53333336,0.51193774
0.5,0.5358627
0.43333334,0.5526001
0.36666667,0.5454681
0.3,0.5330907
0.33333334,0.5195384
0.36666667,0.5187319
0.4,0.5446991
0.5,0.5989148
0.6,0.693183
0.7,0.7988883
0.8333333,0.9367074
0.9666666,1.1045442
1.1,1.2604964
1.1,1.3704929
1.1,1.4461265
1.1,1.4914161
1.2,1.4748381
1.3,1.4856051
1.4,1.501122
1.5666667,1.5674176
1.7333332,1.6207516
1.8999997,1.6842294
1.9666667,1.8101454
2.0333333,1.942095
2.1,2.111806
2.3666663,2.0537846
2.333333,2.032269
2.2999997,2.0958302
2.233333,2.1871161
2.1666665,2.2542903
2.1,2.2709768
1.8333331,2.2239769
1.5666667,2.1593547
1.3,2.0968494
1.4333333,2.0345066
1.5666667,1.9907254
1.6999999,1.9509072
1.7666665,1.9356996
1.8333331,1.91071
1.8999997,1.9616308
2.0333333,2.0131423
2.1666665,2.0911193
2.2999997,2.1721404
2.5,2.252491
2.7,2.3531675
2.8999999,2.5106668
3.1666667,2.668281
3.4333334,2.8580916
3.6999998,3.001627
4.15,3.1355796
4.6,3.2374783
4.5,3.377511
3.9666667,3.4650116
3.4333334,3.487142
2.8999999,3.3975387
2.7,3.1981788
2.5,2.9359043
2.2999997,2.663488
2.233333,2.476716
2.1666665,2.3565805
2.1,2.3588748
2.4,2.35174
2.7,2.3338337
2.9999998,2.269071
2.8,2.1321902
2.6,2.0023246
2.4,1.8526706
2.1999998,1.68063
2.0,1.5296909
1.7999998,1.3599187
1.7333332,1.2632234
1.6666666,1.2151392
1.6,1.1840734
1.5666667,1.1374366
1.5333333,1.0925459
1.5,1.0956746
1.3333334,1.1116921
1.1666666,1.1845363
1.0,1.2586606
1.0,1.3083949
1.0,1.339522
1.0,1.3700854
1.1,1.4166493
1.2,1.4780821
1.3,1.5846039
1.3666667,1.68744
1.4333333,1.7962289
1.5,1.8412529
1.4666667,1.7777951
1.4333333,1.6487863
1.4,1.4992558
1.3666667,1.4487746
1.3333334,1.4675026
1.3,1.4341891
1.3333334,1.3625704
1.3666667,1.2157723
1.4,1.103772
1.3,1.076824
1.2,1.1511884
1.1,1.2024024
1.1333333,1.2860893
1.1666666,1.3898984
1.2,1.4833223
1.1666666,1.5721021
1.1333333,1.6124781
1.1,1.597173
1.0666667,1.5474161
1.0333333,1.4681094
1.0,1.4118109
1.0333333,1.3840172
1.0666667,1.371003
1.1,1.3846661
1.1,1.4044737
1.1,1.4213914
1.1,1.4418677
1.1,1.4308947
1.1,1.3694421
1.1,1.317678
1.1,1.2938211
1.1,1.2920992
1.1,1.2785257
1.2333333,1.2985294
1.3666667,1.3348858
1.5,1.4454607
1.6333333,1.542191
1.7666665,1.6552516
1.8999997,1.7716655
1.933333,1.911189
1.9666667,2.0291824
2.0,2.1474075
2.0666666,2.2294574
2.1333332,2.263282
2.1999998,2.2279532
2.1999998,2.1957514
2.1999998,2.1969526
2.1999998,2.1649942
2.1499999,2.1110163
2.1,2.0437436
2.05,1.9564698
2.0,1.8264954
1.95,1.6718178
1.8999997,1.5932403
1.8999997,1.4779793
1.8999997,1.3745594
1.8999997,1.2693694
1.7999998,1.1771878
1.6999999,1.1307569
1.6,1.1124344
1.5,1.0812488
1.4,1.0917062
1.3,1.0864241
1.2333333,1.0894972
1.1666666,1.0378381
1.1,0.9279255
1.1,0.8281131
1.1,0.71219176
1.1,0.64685535
1.1333333,0.6417549
1.1666666,0.70634747
1.2,0.81462944
1.25,0.9470282
1.3,1.0929538
1.35,1.2314601
1.4,1.3624775
1.45,1.4986758
1.5,1.6156319
1.4333333,1.7044659
1.3666667,1.7111422
1.3,1.6803943
1.2333333,1.6167543
1.1666666,1.5366378
1.1,1.4894019
1.0666667,1.4860976
1.0333333,1.5200216
1.0,1.5322442
1.0,1.5351969
1.0,1.5448921
1.0,1.5745469
1.1,1.5844516
1.2,1.5965588
1.3,1.6039146
1.3333334,1.631582
1.3666667,1.6652416
1.4,1.700831
1.4666667,1.732273
1.5333333,1.7491418
1.6,1.8261908
1.6666666,1.8981242
1.7333332,1.9871256
1.7999998,2.064211
1.8333331,2.1380231
1.8666664,2.1938634
1.8999997,2.2444177
1.8999997,2.2646368
1.8999997,2.2480137
1.8999997,2.262371
1.8999997,2.2535238
1.8999997,2.2354074
1.8999997,2.2447023
1.8666664,2.2625904
1.8333331,2.283618
1.7999998,2.272963
1.7999998,2.2824655
1.7999998,2.2544618
1.7999998,2.2356887
2.6,2.500932
2.6,2.4880555
2.6,2.4396737
2.7333333,2.4626245
2.8666666,2.5096831
2.9999998,2.6014144
3.0666664,2.6964576
3.1333334,2.7389357
3.2,2.7641766
3.1333334,2.8197753
3.0666664,2.8193305
2.9999998,2.8590055
3.2166667,2.9098568
3.4333334,2.9290535
3.6499999,2.9680586
3.8666663,3.0023816
4.0833335,3.0515764
4.3,3.1053493
4.45,3.1814904
4.6,3.2290905
4.6,3.3041751
4.4666667,3.3804083
4.3333335,3.3950803
4.2,3.3848264
4.0666666,3.4013503
3.9333334,3.430005
3.7999997,3.4021673
3.6333332,3.412003
3.4666667,3.3756688
3.3,3.3100147
3.3,3.2459652
3.3,3.131231
3.3,3.033604
3.1333334,2.947671
2.9666665,2.8773203
2.8,2.7539997
2.6333334,2.6557903
2.4666667,2.5510454
2.2999997,2.439559
2.1333332,2.3242977
1.9666667,2.1833103
1.7999998,2.023571
1.0666667,1.0229112
1.0333333,1.0215704
1.0,1.0163355
0.98333335,1.0149002
0.9666666,1.0042796
0.9499999,0.99280393
0.9333333,0.989314
0.9166666,1.0361856
0.9,1.0840224
0.8333333,1.119747
0.76666665,1.1708852
0.7,1.1975942
0.8666667,1.2205167
1.0333333,1.2548895
1.2,1.3059173
1.3666667,1.4222587
1.5333333,1.6086519
1.6999999,1.7456795
1.7666665,1.8365792
1.8333331,1.9468223
1.8999997,2.0021775
1.7333332,1.8074156
1.7166666,1.7345982
1.6999999,1.5930747
1.6999999,1.4562654
1.6999999,1.336706
1.6999999,1.1940113
1.6,1.0873774
1.5,1.047974
1.4,1.0211684
1.3,0.91235936
1.2,0.7722884
1.1,0.629917
1.1,0.52314985
1.1,0.46544108
1.1,0.43338957
1.1,0.40944242
1.1,0.3948581
1.1,0.29777864
0.4,0.19654946
